timestamp,d_aX,d_aY,d_aZ,d_gX,d_gY,d_gZ
2025-11-10 01:09:00,-6.15,1.07,6.58,-497.22,-124.0,-113.01
2025-11-10 01:09:01,1.37,11.38,9.15,501.4,26.09,-43.48
2025-11-10 01:09:01,9.91,-3.27,8.67,301.13,143.45,-38.75
2025-11-10 01:09:02,-12.15,-6.83,0.86,-400.76,-298.15,-210.38
2025-11-10 01:09:02,1.23,5.89,10.12,332.6,-366.66,501.74
2025-11-10 01:09:03,1.74,-12.53,1.66,-448.18,-495.28,-276.27
2025-11-10 01:09:03,-6.27,-2.97,6.05,-497.22,14.55,-91.18
2025-11-10 01:09:04,9.91,-1.92,12.72,387.6,-503.48,405.48
2025-11-10 01:09:04,-15.31,-19.51,1.83,-497.22,-191.98,-498.79
2025-11-10 01:09:05,1.96,-2.55,11.53,-434.35,-240.2,447.22
2025-11-10 01:09:05,1.72,1.92,1.42,58.63,-130.58,86.21
2025-11-10 01:09:06,-2.69,-13.22,-0.97,128.15,62.58,93.42
2025-11-10 01:09:06,0.8,-19.51,18.09,-497.22,-186.78,17.13
2025-11-10 01:09:07,-1.92,17.52,11.89,503.31,-9.92,-14.69
2025-11-10 01:09:07,9.89,-18.81,13.23,424.49,461.31,159.21
2025-11-10 01:09:08,5.21,-3.29,10.96,-136.61,-376.4,-399.34
2025-11-10 01:09:08,-9.79,-12.56,-1.82,107.01,321.8,-42.24
2025-11-10 01:09:09,-3.06,-16.4,18.09,-497.22,-484.66,-149.37
2025-11-10 01:09:09,3.64,8.47,17.48,503.31,-484.6,-291.63
2025-11-10 01:09:10,9.91,-19.51,15.17,432.06,35.48,-185.79
2025-11-10 01:09:10,6.83,-3.85,18.09,-497.22,49.21,264.11
2025-11-10 01:09:11,-2.68,0.42,18.09,503.31,-196.79,-414.89
2025-11-10 01:09:11,-0.83,-19.51,7.76,-385.11,-468.6,-61.54
2025-11-10 01:09:12,9.91,18.34,18.09,-497.22,-270.72,-204.11
2025-11-10 01:09:12,-4.61,-1.66,18.09,503.31,-86.72,-180.05
2025-11-10 01:09:13,-9.92,-12.02,2.82,-399.85,-391.97,-200.11
2025-11-10 01:09:13,9.91,10.08,17.72,-497.22,-266.18,37.44
2025-11-10 01:09:14,-4.05,2.93,7.79,492.96,-16.93,-187.66
2025-11-10 01:09:14,5.91,-19.51,8.5,-47.34,-389.79,-4.56
2025-11-10 01:09:15,1.15,9.42,3.99,-423.21,-154.41,244.03
2025-11-10 01:09:15,-5.36,3.43,-6.09,184.69,52.15,178.93
2025-11-10 01:09:16,-1.71,0.64,-7.02,-92.6,-23.95,-91.18
2025-11-10 01:09:16,-2.09,-2.32,-7.34,-15.65,7.11,14.85
2025-11-10 01:09:17,-2.25,-1.45,-7.69,-11.85,11.94,-7.02
2025-11-10 01:09:17,-2.05,-1.85,-7.73,-25.59,-3.66,0.55
2025-11-10 01:09:18,-1.64,-2.1,-7.47,4.24,-2.5,-7.57
2025-11-10 01:09:18,-2.02,-1.24,-7.9,-0.2,4.35,6.67
2025-11-10 01:09:19,-2.12,-1.99,-7.72,3.94,3.02,0.27
2025-11-10 01:09:19,-2.27,-1.88,-7.9,-0.34,-0.72,0.98
2025-11-10 01:09:20,-2.41,-2.3,-7.76,4.96,-0.53,0.24
2025-11-10 01:09:20,-2.15,-2.42,-7.65,-1.01,0.37,-0.53
2025-11-10 01:09:21,-2.15,-2.0,-7.77,-2.29,-1.48,0.03
2025-11-10 01:09:21,-2.17,-1.91,-7.83,-4.55,-0.43,-0.14
2025-11-10 01:09:22,-1.95,-1.31,-7.03,-15.5,-0.15,-127.97
2025-11-10 01:09:22,-0.39,-2.71,-5.22,121.16,-145.45,-468.56
2025-11-10 01:09:23,3.39,-6.12,4.22,161.98,0.29,262.72
2025-11-10 01:09:23,0.53,-0.42,-0.14,45.68,-94.6,-27.33
2025-11-10 01:09:24,-0.61,4.45,-6.49,-59.18,-49.68,88.47
2025-11-10 01:09:24,-1.59,-0.21,3.21,94.0,82.05,-1.91
2025-11-10 01:09:25,-1.97,0.53,1.98,-141.42,53.56,9.11
